group,eps,case,relerr
ps2,1e-4,3,1.874339200355376e-11
ps2,1e-4,3,8.485561817447396e-13
ps2,1e-4,3,1.805618323128264e-12
ps2,1e-4,3,3.934837744172666e-12
ps2,1e-4,1,7.159573593922563e-11
ps2,1e-4,3,6.971218802105176e-12
ps2,1e-4,3,1.037479566117989e-12
ps2,1e-4,3,1.610157154310324e-09
ps2,1e-4,3,6.543269580702554e-12
ps2,1e-4,3,5.402963160878615e-12
ps2,1e-4,3,0.000000000000000e+00
ps2,1e-4,3,2.406113855863390e-16
ps2,1e-4,3,6.639746139080079e-10
ps2,1e-4,3,1.678657383766011e-13
ps2,1e-4,3,4.947089131875398e-12
ps2,1e-4,3,1.543483573464288e-13
ps2,1e-4,3,2.146047817106317e-10
ps2,1e-4,3,1.779960935047122e-11
ps2,1e-4,3,1.000357694932026e-09
ps2,1e-4,3,1.103369726017977e-13
ps2,1e-4,3,8.529521549204817e-08
ps2,1e-4,3,1.594306229208651e-08
ps2,1e-4,3,2.475345536420200e-12
ps2,1e-4,3,3.582296987287577e-13
ps2,1e-4,3,2.438229043004622e-12
ps2,1e-4,3,7.232730813552268e-13
ps2,1e-4,3,1.652076710963763e-10
ps2,1e-4,3,1.859146750975141e-11
ps2,1e-4,3,1.938672122736086e-07
ps2,1e-4,3,1.983446909767797e-09
ps2,1e-4,3,2.798055910753209e-06
ps2,1e-4,3,2.126125941697151e-11
ps2,1e-4,3,6.366341252508997e-08
ps2,1e-4,3,7.506089805462940e-13
ps2,1e-4,3,9.033909047238398e-09
ps2,1e-4,3,8.504079012971995e-13
ps2,1e-4,3,5.578846931558873e-08
ps2,1e-4,3,8.103025263666630e-14
ps2,1e-4,3,8.357925411123267e-14
ps2,1e-4,3,5.132462083773215e-11
ps2,1e-4,3,2.520236690319666e-10
ps2,1e-4,2,5.494263872874014e-11
ps2,1e-4,3,3.038575758144599e-08
ps2,1e-4,3,1.932928461986917e-11
ps2,1e-4,3,4.690836890416739e-06
ps2,1e-4,3,7.333071787106259e-07
ps2,1e-4,3,9.598179976083752e-14
ps2,1e-4,3,1.935286756871153e-13
ps2,1e-4,3,1.012726737394611e-08
ps2,1e-4,3,2.375505685772859e-06
ps2,1e-4,3,6.569370913637222e-12
ps2,1e-4,3,2.493714236899824e-13
ps2,1e-4,3,1.881222234447855e-09
ps2,1e-4,3,1.866900470579773e-12
ps2,1e-4,3,1.165424830319575e-12
ps2,1e-4,3,1.520834184738693e-11
ps2,1e-4,3,2.099298576604197e-11
ps2,1e-4,3,4.109866511019782e-13
ps2,1e-4,3,6.209898824961344e-12
ps2,1e-4,3,3.602980311958708e-13
ps2,1e-4,3,1.152566271989966e-15
ps2,1e-4,3,3.801903587780377e-08
ps2,1e-4,3,4.912442061359294e-12
ps2,1e-4,3,2.132085757228335e-11
ps2,1e-4,3,4.101458035979523e-14
ps2,1e-4,3,4.433774966612397e-10
ps2,1e-4,3,7.476109216201539e-11
ps2,1e-4,3,9.343104074985719e-09
ps2,1e-4,3,3.439106166633344e-07
ps2,1e-4,3,3.033263846346302e-12
ps2,1e-4,3,1.322472330133468e-10
ps2,1e-4,3,3.751807213566490e-10
ps2,1e-4,3,1.315039967203622e-13
ps2,1e-4,3,2.220180382085327e-12
ps2,1e-4,3,0.000000000000000e+00
ps2,1e-4,3,7.920831759007975e-10
ps2,1e-4,3,4.601365048789612e-14
ps2,1e-4,3,1.272964761662171e-07
ps2,1e-4,3,1.327054988480011e-12
ps2,1e-4,3,3.114227599882029e-12
ps2,1e-4,3,2.377620231678791e-10
ps2,1e-4,3,1.860821557940853e-08
ps2,1e-4,3,6.585478409259853e-11
ps2,1e-4,3,1.839618881261610e-07
ps2,1e-4,3,1.979557076486242e-10
ps2,1e-4,3,2.675207230412630e-12
ps2,1e-4,3,1.287918838950652e-16
ps2,1e-4,3,4.896242423112463e-13
ps2,1e-4,3,5.638096282803101e-11
ps2,1e-4,3,7.780054903637135e-12
ps2,1e-4,3,3.429869115660510e-13
ps2,1e-4,3,1.050002828374378e-12
ps2,1e-4,3,4.056521525781632e-13
ps2,1e-4,3,1.012231070706158e-10
ps2,1e-4,3,3.740517076860009e-13
ps2,1e-4,3,5.312236360045702e-14
ps2,1e-4,3,1.202953013547686e-12
ps2,1e-4,3,8.179399667181318e-09
ps2,1e-4,3,1.100133559184446e-09
ps2,1e-4,3,7.774922711880074e-07
ps2,1e-4,3,3.101431062320776e-07
ps2,1e-4,3,2.195312597396221e-16
ps2,1e-4,3,3.332696509878482e-13
ps2,1e-4,3,6.516968533057080e-12
ps2,1e-4,3,1.147035799706247e-06
ps2,1e-4,3,7.619927216323812e-11
ps2,1e-4,3,8.675793159638887e-11
ps2,1e-4,3,5.210869945495480e-07
ps2,1e-4,3,1.176333245742395e-10
ps2,1e-4,3,1.900397934165762e-14
ps2,1e-4,3,3.480587589559130e-11
ps2,1e-4,3,4.905821657331037e-12
ps2,1e-4,3,5.014529023810854e-12
ps2,1e-4,3,4.490370230615759e-09
ps2,1e-4,3,3.399472030047762e-11
ps2,1e-4,3,3.003768876972091e-12
ps2,1e-4,3,4.732228418700403e-14
ps2,1e-4,3,4.481286717975458e-13
ps2,1e-4,3,1.529680045554692e-13
ps2,1e-4,3,5.661954007228475e-11
ps2,1e-4,3,3.737785566209868e-09
ps2,1e-4,3,7.857740727377780e-10
ps2,1e-4,2,1.546831136293063e-12
ps2,1e-4,3,7.533664998128398e-11
ps2,1e-4,3,4.561746628429885e-12
ps2,1e-4,3,3.624150372348107e-08
ps2,1e-4,3,3.722274745494057e-14
ps2,1e-4,3,6.538242507337542e-07
ps2,1e-4,3,7.126350891905224e-08
ps2,1e-4,3,9.719085450387183e-11
ps2,1e-4,1,1.595469783014061e-11
ps2,1e-4,3,2.541715575792849e-13
ps2,1e-4,3,2.076510072017401e-11
ps2,1e-4,3,3.311551786564459e-11
ps2,1e-4,3,1.063520842205445e-12
ps2,1e-4,3,1.392126030483707e-08
ps2,1e-4,3,1.789802482230528e-08
ps2,1e-4,3,3.301436838831852e-11
ps2,1e-4,3,2.131294931462881e-07
ps2,1e-4,3,2.783855785580301e-08
ps2,1e-4,3,5.048936712391675e-11
ps2,1e-4,3,1.688968031950094e-11
ps2,1e-4,3,2.123032157518294e-12
ps2,1e-4,3,6.408401362919577e-10
ps2,1e-4,3,6.082153788718521e-09
ps2,1e-4,3,6.081432960628192e-12
ps2,1e-4,3,3.350588832313861e-09
ps2,1e-4,3,2.782567559137577e-11
ps2,1e-4,3,2.374672671602412e-13
ps2,1e-4,3,2.783323806473538e-16
ps2,1e-4,3,2.156608481518699e-12
ps2,1e-4,3,4.857321700198977e-11
ps2,1e-4,3,2.368052179364115e-07
ps2,1e-4,3,2.079070523628936e-13
ps2,1e-4,3,6.463650485022217e-14
ps2,1e-4,3,3.999232147427694e-07
ps2,1e-4,3,9.536967856033609e-13
ps2,1e-4,3,1.559920917251084e-10
ps2,1e-4,3,2.288595521997466e-12
ps2,1e-4,3,0.000000000000000e+00
ps2,1e-4,3,3.996562593070169e-10
ps2,1e-4,3,6.454075564405643e-11
ps2,1e-4,3,7.926755556282375e-13
ps2,1e-4,3,1.364269665464695e-16
ps2,1e-4,3,3.118437203645221e-13
ps2,1e-4,3,6.543119912683374e-08
ps2,1e-4,3,1.426146978707626e-05
ps2,1e-4,3,1.832287704323725e-14
ps2,1e-4,3,1.378925753053512e-10
ps2,1e-4,3,2.700362986330098e-10
ps2,1e-4,3,5.735430674034179e-09
ps2,1e-4,3,2.680607361183026e-11
ps2,1e-4,3,2.639284930088179e-09
ps2,1e-4,3,6.015273018805668e-09
ps2,1e-4,3,1.103497337015979e-07
ps2,1e-4,3,5.663058908364364e-15
ps2,1e-4,3,1.565657992394673e-12
ps2,1e-4,3,5.777577981966610e-14
ps2,1e-4,3,1.843647142550065e-10
ps2,1e-4,3,1.799367212758729e-12
ps2,1e-4,3,5.655756070842205e-12
ps2,1e-4,3,1.936021438982670e-12
ps2,1e-4,3,4.332172019955938e-13
ps2,1e-4,3,5.205670049151175e-10
ps2,1e-4,3,1.414264574008475e-11
ps2,1e-4,3,5.412973940314828e-07
ps2,1e-4,3,1.448265806477750e-06
ps2,1e-4,3,5.646608668321777e-13
ps2,1e-4,3,1.817746465920234e-09
ps2,1e-4,3,3.820656458689975e-10
ps2,1e-4,3,5.902204780690078e-13
ps2,1e-4,3,1.341848997541632e-13
ps2,1e-4,3,3.625000008731183e-09
ps2,1e-4,3,2.518809729404812e-08
ps2,1e-4,3,6.147613257576188e-12
ps2,1e-4,3,1.158620317102477e-11
ps2,1e-4,3,4.849307170492012e-08
ps2,1e-4,3,3.406029221520536e-13
ps2,1e-4,3,7.403011485470633e-10
ps2,1e-4,3,1.446114505839263e-08
ps2,1e-4,1,6.279933279758328e-11
ps2,1e-4,3,3.445723966820343e-08
ps2,1e-4,3,2.137524368569487e-11
ps2,1e-4,3,5.172850833225601e-11
ps2,1e-4,3,1.472546566841872e-12
ps2,1e-4,3,3.951916662571033e-13
ps2,1e-4,2,2.586766429283781e-10
ps2,1e-4,3,1.116083214614461e-11
ps2,1e-4,3,1.423249133118293e-09
ps2,1e-4,3,4.027499320888199e-11
ps3,1e-4,4,4.981787332779458e-08
ps3,1e-4,4,9.833816112984202e-08
ps3,1e-4,4,4.451439770837107e-12
ps3,1e-4,4,9.614913864891828e-10
ps3,1e-4,4,6.995458128268507e-14
ps3,1e-4,4,1.848398807796594e-10
ps3,1e-4,4,1.648834768644904e-13
ps3,1e-4,4,3.129250437497664e-11
ps3,1e-4,4,3.212373547451886e-12
ps3,1e-4,4,2.505956199903486e-12
ps3,1e-4,4,4.184271902724900e-12
ps3,1e-4,4,9.424121718055278e-11
ps3,1e-4,4,1.024454597406409e-08
ps3,1e-4,4,3.847288812667567e-12
ps3,1e-4,4,8.762045075477914e-09
ps3,1e-4,4,5.878710075378816e-11
ps3,1e-4,4,1.042331531096294e-12
ps3,1e-4,4,1.884079949795363e-09
ps3,1e-4,4,2.278638204028546e-11
ps3,1e-4,4,1.452905262906156e-12
ps3,1e-4,1,2.250528601792192e-11
ps3,1e-4,4,1.133440621896693e-13
ps3,1e-4,4,2.567645751919331e-13
ps3,1e-4,4,8.607257065914659e-10
ps3,1e-4,4,3.538503317720184e-13
ps3,1e-4,4,3.438139902070982e-10
ps3,1e-4,4,1.928985905474055e-10
ps3,1e-4,4,1.280934385118671e-10
ps3,1e-4,4,6.702304179016390e-10
ps3,1e-4,4,3.625816659500171e-11
ps3,1e-4,4,4.825078205915945e-08
ps3,1e-4,4,1.281547128649823e-07
ps3,1e-4,4,2.402448744319271e-10
ps3,1e-4,4,5.345201677878316e-14
ps3,1e-4,4,2.405145006236341e-12
ps3,1e-4,4,4.745030792836796e-14
ps3,1e-4,4,1.725593887078875e-10
ps3,1e-4,4,3.022029172312447e-08
ps3,1e-4,4,8.394434376015640e-12
ps3,1e-4,4,7.370515505766803e-11
ps3,1e-4,4,5.871440109156171e-11
ps3,1e-4,4,1.126209422148772e-11
ps3,1e-4,4,4.733444262019524e-12
ps3,1e-4,4,3.785717168166062e-12
ps3,1e-4,4,1.518895523199608e-13
ps3,1e-4,4,1.259828907448626e-09
ps3,1e-4,4,2.298496234740407e-12
ps3,1e-4,4,2.014176950844079e-12
ps3,1e-4,4,4.909365113637791e-12
ps3,1e-4,4,4.592954054257478e-08
ps3,1e-4,4,1.174398454736311e-12
ps3,1e-4,4,1.053631855437751e-11
ps3,1e-4,4,3.128305797925103e-12
ps3,1e-4,4,3.612151713599969e-09
ps3,1e-4,4,2.579453521035752e-11
ps3,1e-4,4,2.834877651124248e-10
ps3,1e-4,4,1.646958744666845e-10
ps3,1e-4,4,6.932460934315150e-13
ps3,1e-4,4,1.303825736169767e-12
ps3,1e-4,4,1.470789186902291e-06
ps3,1e-4,4,1.055943946240841e-10
ps3,1e-4,4,9.813315575061068e-09
ps3,1e-4,4,5.076484585058719e-12
ps3,1e-4,4,1.988365884417501e-12
ps3,1e-4,4,6.814525312326411e-11
ps3,1e-4,4,2.599853641794051e-11
ps3,1e-4,4,3.827473347245817e-09
ps3,1e-4,4,4.967421114823772e-11
ps3,1e-4,4,4.564645565043759e-16
ps3,1e-4,4,7.002309291581270e-08
ps3,1e-4,4,8.008911864672843e-06
ps3,1e-4,4,3.174039619818940e-12
ps3,1e-4,4,1.374102567765374e-10
ps3,1e-4,4,2.961706324954714e-12
ps3,1e-4,4,1.320868689785964e-07
ps3,1e-4,4,5.433506915767602e-07
ps3,1e-4,4,9.220128603484299e-11
ps3,1e-4,4,9.502080096942900e-10
ps3,1e-4,4,3.899440436653825e-06
ps3,1e-4,4,3.604218872660296e-12
ps3,1e-4,4,7.697238109554085e-12
ps3,1e-4,4,5.700737447779440e-14
ps3,1e-4,4,3.698889005431837e-12
ps3,1e-4,4,2.337187645806255e-10
ps3,1e-4,4,9.156680856096803e-09
ps3,1e-4,4,1.421980858003752e-10
ps3,1e-4,4,8.622977804727324e-11
ps3,1e-4,4,1.408545856719073e-08
ps3,1e-4,4,2.650092264578748e-10
ps3,1e-4,4,5.648883356582643e-12
ps3,1e-4,4,6.744073725766691e-13
ps3,1e-4,4,2.474061269713080e-12
ps3,1e-4,4,1.173243962535751e-15
ps3,1e-4,4,4.790054871478624e-14
ps3,1e-4,4,2.278132257913501e-12
ps3,1e-4,4,1.411850291249271e-11
ps3,1e-4,4,1.453996916853470e-12
ps3,1e-4,4,4.570302569583388e-13
ps3,1e-4,4,2.291958538940927e-12
ps3,1e-4,4,1.941272197306965e-09
ps3,1e-4,4,2.870780458700766e-08
ps3,1e-4,4,2.442186778444815e-06
ps3,1e-4,4,3.742443070278149e-11
ps3,1e-4,4,2.414213283118779e-10
ps3,1e-4,4,1.365876826666837e-15
ps3,1e-4,4,2.436207062975628e-07
ps3,1e-4,4,4.763198138713386e-09
ps3,1e-4,4,6.756587842060706e-07
ps3,1e-4,4,4.442878429766665e-13
ps3,1e-4,4,4.319856903233418e-11
ps3,1e-4,4,2.588342134929915e-12
ps3,1e-4,4,1.919889994296698e-09
ps3,1e-4,4,6.941000945842752e-08
ps3,1e-4,4,3.853679308585546e-15
ps3,1e-4,4,4.719521650458763e-13
ps3,1e-4,4,1.858652648412637e-11
ps3,1e-4,2,1.393202318163227e-07
ps3,1e-4,4,5.964264288641635e-12
ps3,1e-4,4,1.315578106524248e-12
ps3,1e-4,4,9.294186169455497e-11
ps3,1e-4,4,8.528880484435294e-10
ps3,1e-4,4,7.836944478184476e-14
ps3,1e-4,4,1.742635529457172e-09
ps3,1e-4,1,9.236127303571139e-11
ps3,1e-4,4,6.923514955953592e-11
ps3,1e-4,4,4.944085997702384e-11
ps3,1e-4,4,5.308864916320987e-12
ps3,1e-4,4,5.799284356823128e-09
ps3,1e-4,1,5.588167124874575e-11
ps3,1e-4,4,2.007321351665004e-13
ps3,1e-4,4,5.629050366361661e-09
ps3,1e-4,4,3.546614304453076e-08
ps3,1e-4,4,3.509408548849037e-07
ps3,1e-4,4,4.565817018859547e-12
ps3,1e-4,4,1.873151406144857e-08
ps3,1e-4,4,3.504696916339702e-09
ps3,1e-4,4,4.648923379079256e-07
ps3,1e-4,4,4.466242738018282e-11
ps3,1e-4,4,1.215607308502847e-12
ps3,1e-4,4,4.189709345349958e-12
ps3,1e-4,4,1.159992304774811e-07
ps3,1e-4,4,3.756289712856991e-10
ps3,1e-4,4,2.724965170234618e-07
ps3,1e-4,4,3.462352114285319e-06
ps3,1e-4,4,1.983646296257643e-08
ps3,1e-4,4,1.384256893223259e-10
ps3,1e-4,4,2.588480742997512e-06
ps3,1e-4,4,1.726698939958554e-11
ps3,1e-4,4,2.667913384846978e-12
ps3,1e-4,4,8.272655114876524e-10
ps3,1e-4,4,1.228555421848753e-07
ps3,1e-4,4,1.616402587144268e-09
ps3,1e-4,4,4.365119298161178e-11
ps3,1e-4,4,2.445570335028365e-09
ps3,1e-4,4,9.118588798423589e-11
ps3,1e-4,4,7.150743597507228e-07
ps3,1e-4,4,4.062608336173254e-16
ps3,1e-4,4,8.351800929318319e-14
ps3,1e-4,4,1.543028463355110e-09
ps3,1e-4,4,9.236107312435978e-13
ps3,1e-4,4,3.344968348427160e-06
ps3,1e-4,4,4.422262192427855e-13
ps3,1e-4,4,3.998882072527804e-08
ps3,1e-4,4,1.013508651411199e-08
ps3,1e-4,4,1.598412783822808e-09
ps3,1e-4,4,3.266216907114806e-13
ps3,1e-4,4,1.656977518245021e-08
ps3,1e-4,4,3.442283634333946e-11
ps3,1e-4,4,1.416362510259086e-13
ps3,1e-4,4,6.523193504034217e-08
ps3,1e-4,4,8.022913024715321e-12
ps3,1e-4,4,3.537011899206231e-06
ps3,1e-4,4,6.037491766252496e-11
ps3,1e-4,4,3.201783205074856e-07
ps3,1e-4,4,2.672393906115590e-09
ps3,1e-4,4,1.533919088171029e-13
ps3,1e-4,4,6.432779400287180e-07
ps3,1e-4,4,6.860087428071407e-11
ps3,1e-4,4,2.431652039187565e-10
ps3,1e-4,4,3.368149072365442e-09
ps3,1e-4,4,1.648204264238187e-13
ps3,1e-4,4,3.919413517178723e-10
ps3,1e-4,4,5.120210889778692e-09
ps3,1e-4,4,1.024208293108815e-11
ps3,1e-4,4,6.632126809209666e-13
ps3,1e-4,4,4.006903548170925e-05
ps3,1e-4,4,8.874929985658165e-12
ps3,1e-4,4,7.412814210586258e-12
ps3,1e-4,4,9.328506142354869e-07
ps3,1e-4,4,6.164127057697832e-07
ps3,1e-4,4,1.922993101252439e-13
ps3,1e-4,4,8.749343694452273e-13
ps3,1e-4,4,1.602869085980458e-12
ps3,1e-4,4,1.160235508903781e-11
ps3,1e-4,4,8.517734143385655e-11
ps3,1e-4,4,2.721414352543315e-08
ps3,1e-4,4,2.594322947817972e-13
ps3,1e-4,4,9.507134115039554e-10
ps3,1e-4,4,1.023037425251893e-09
ps3,1e-4,4,7.777804193988909e-10
ps3,1e-4,4,9.645642353203029e-13
ps3,1e-4,4,7.076954067863922e-13
ps3,1e-4,4,4.249289795949501e-11
ps3,1e-4,4,8.172705799887583e-09
ps3,1e-4,4,6.736187921759470e-11
ps3,1e-4,4,1.250580347694281e-12
ps3,1e-4,4,1.087104435605378e-13
ps3,1e-4,4,2.096116148698619e-12
ps3,1e-4,4,1.775326512134357e-05
ps3,1e-4,4,1.951166748443780e-11
ps3,1e-4,4,8.233885123820329e-14
ps3,1e-4,4,4.781369083095793e-11
ps3,1e-4,4,5.000010699455208e-14
ps3,1e-4,4,1.261590866082130e-05
ps3,1e-4,1,1.462017602665601e-10
ps3,1e-4,4,8.224196027945748e-13
ps3,1e-4,4,2.806580104179069e-10
ps3,1e-4,4,2.358559805089697e-12
ps3,1e-4,4,1.861571580001539e-08
ps3,1e-4,4,5.853311452208534e-11
ps3,1e-4,4,1.298183109524683e-09
ps3,1e-4,4,8.784234595980694e-13
ps3,1e-4,4,1.400419686290201e-07
ps3,1e-4,4,2.326998217620745e-10
ps3,1e-4,4,5.885698284990153e-10
ps3,1e-4,4,1.728306378905394e-12
ps3,1e-4,4,2.004613288534692e-13
ps3,1e-4,4,9.950508859805541e-12
ps3,1e-4,4,1.034663289525690e-07
ps3,1e-4,4,7.310691170019941e-10
ps3,1e-4,4,2.513804768024786e-11
ps3,1e-4,4,5.754108772151073e-11
ps3,1e-4,4,1.518938574507245e-12
ps3,1e-4,4,1.669058738185484e-12
ps3,1e-4,4,1.790591732429135e-12
ps3,1e-4,4,3.243825693004397e-13
ps3,1e-4,4,6.020565284816512e-12
ps3,1e-4,4,9.908506006674813e-10
ps3,1e-4,4,1.669286481966720e-07
ps3,1e-4,4,8.421923103781581e-12
ps3,1e-4,4,3.991044130939522e-06
ps3,1e-4,4,1.700433928510332e-13
ps3,1e-4,1,2.165853540751142e-09
ps3,1e-4,4,7.976786850432986e-10
ps3,1e-4,4,1.284940381170343e-12
ps3,1e-4,4,5.684068240265304e-14
ps3,1e-4,4,6.689408775813317e-09
ps3,1e-4,4,8.816696354633939e-16
ps3,1e-4,4,1.326759220242087e-11
ps3,1e-4,4,6.330134077240562e-09
ps3,1e-4,4,1.345322058731848e-11
ps3,1e-4,4,1.202657225866596e-10
ps3,1e-4,4,9.774166446952669e-14
ps3,1e-4,4,5.258406291288802e-13
ps3,1e-4,1,1.205549479400491e-10
ps3,1e-4,4,7.926488926984881e-13
ps3,1e-4,4,8.279664090972472e-08
ps3,1e-4,4,1.000075820445835e-06
ps3,1e-4,4,1.151401220224847e-09
ps3,1e-4,4,1.502927074171811e-12
ps3,1e-4,4,1.056860010378674e-10
ps3,1e-4,4,9.209646769055597e-11
ps3,1e-4,4,2.233257224649892e-09
ps3,1e-4,4,6.061837422500659e-14
ps3,1e-4,4,1.235937296861332e-11
ps3,1e-4,4,3.228774106203868e-12
ps3,1e-4,4,2.729681756628943e-12
ps3,1e-4,4,4.019188894847602e-16
ps3,1e-4,4,0.000000000000000e+00
ps3,1e-4,4,2.596065859043081e-14
ps3,1e-4,4,2.585380982159584e-09
ps3,1e-4,4,7.119809854923303e-13
ps3,1e-4,4,6.038350284279897e-11
ps3,1e-4,4,1.968494409586452e-10
ps3,1e-4,4,4.892391841447365e-06
ps3,1e-4,4,5.290609942183595e-14
ps3,1e-4,4,1.297105753029718e-06
ps3,1e-4,4,1.446836131113096e-11
ps3,1e-4,4,1.775091889297717e-10
ps3,1e-4,4,7.044272055098703e-09
ps3,1e-4,4,7.524130870715777e-13
ps3,1e-4,4,5.684655569120266e-10
ps3,1e-4,4,1.546656903110428e-15
ps3,1e-4,4,4.054248897420964e-10
ps3,1e-4,4,1.347423054137563e-11
ps3,1e-4,4,1.332672790791508e-11
ps3,1e-4,4,4.917907411548422e-12
ps3,1e-4,4,1.133081671926227e-12
ps3,1e-4,4,5.484886378935704e-12
ps3,1e-4,4,4.558794176805553e-11
ps3,1e-4,4,6.354835681617061e-10
ps3,1e-4,4,4.454044296524713e-10
ps3,1e-4,4,5.016625109055988e-08
ps3,1e-4,4,4.785926813331636e-09
ps3,1e-4,4,8.774610047500663e-16
ps3,1e-4,4,5.342015156418983e-13
ps3,1e-4,4,3.104332254997832e-09
ps3,1e-4,4,8.857627381268916e-09
ps3,1e-4,4,3.317388331555880e-10
ps3,1e-4,4,1.681490174502604e-08
ps3,1e-4,4,3.541196353825064e-11
ps3,1e-4,4,2.247787253496057e-10
ps3,1e-4,4,2.067901221559674e-15
ps3,1e-4,4,5.019397713433449e-08
ps3,1e-4,4,5.960109214664350e-12
ps3,1e-4,4,1.957845921255470e-12
ps3,1e-4,4,3.568936198505877e-12
ps3,1e-4,4,2.112072675846292e-09
ps3,1e-4,4,1.954588168712562e-12
ps3,1e-4,4,4.274682598471506e-11
ps3,1e-4,4,9.227466996121445e-12
ps3,1e-4,4,7.044479959575373e-13
ps3,1e-4,4,2.457322154496300e-09
ps3,1e-4,4,1.617800844230563e-13
ps3,1e-4,4,3.163298006787390e-11
ps3,1e-4,4,2.654672535591631e-12
ps3,1e-4,4,1.691819708556587e-11
ps3,1e-4,4,2.307554840342319e-10
ps3,1e-4,4,7.069754690823482e-12
ps3,1e-4,4,9.441538651311704e-13
ps3,1e-4,4,1.110518217773733e-08
ps3,1e-4,4,1.228576869248592e-12
ps3,1e-4,4,4.374933349070616e-09
ps3,1e-4,4,5.475228372814477e-11
ps3,1e-4,4,2.547134442488385e-13
ps3,1e-4,4,2.900112143505445e-12
ps3,1e-4,4,5.535203483894778e-12
ps3,1e-4,1,2.686788090365886e-08
ps3,1e-4,4,1.124758018865731e-13
ps3,1e-4,4,1.003246465453705e-08
ps3,1e-4,4,1.879241638626842e-11
ps3,1e-4,4,4.361918877905092e-07
ps3,1e-4,4,1.668693345393930e-09
ps3,1e-4,4,1.792350681703747e-11
ps3,1e-4,4,1.622530039007320e-08
ps3,1e-4,4,1.206825184868391e-09
ps3,1e-4,4,1.706167866230608e-16
ps3,1e-4,4,1.023109004536880e-12
ps3,1e-4,4,2.812711672374849e-09
ps3,1e-4,4,1.589452701388768e-11
ps3,1e-4,4,1.251144347832733e-13
ps3,1e-4,1,8.324732259830069e-09
ps3,1e-4,4,4.131875172309603e-12
ps3,1e-4,4,1.242855216708033e-10
ps3,1e-4,4,5.084860428029579e-12
ps3,1e-4,4,3.114882908981673e-09
ps3,1e-4,4,5.513434447883296e-09
ps3,1e-4,4,4.332048404732932e-14
ps3,1e-4,4,2.140546673671710e-12
ps3,1e-4,4,9.648442902122980e-06
ps3,1e-4,4,1.974039806739761e-13
ps3,1e-4,4,1.044386953256498e-12
ps3,1e-4,4,1.545291538557813e-13
ps3,1e-4,4,3.624072028056026e-13
ps3,1e-4,4,6.457391883585230e-10
ps3,1e-4,4,2.645958845466068e-12
ps3,1e-4,4,1.273122864850406e-16
ps3,1e-4,4,8.913177337569402e-11
ps3,1e-4,4,1.491788798261837e-13
ps3,1e-4,4,2.435727477326051e-10
ps3,1e-4,4,6.965966031377947e-10
ps3,1e-4,1,1.355454546164732e-06
ps3,1e-4,4,1.359124047238453e-06
ps3,1e-4,4,3.513779169945682e-13
ps3,1e-4,4,2.398474123125438e-14
ps3,1e-4,4,2.180017645162587e-16
ps3,1e-4,4,3.652330139363465e-08
ps3,1e-4,4,3.249718421282321e-12
ps3,1e-4,4,6.753044630245338e-14
ps3,1e-4,4,1.193101056658800e-09
ps3,1e-4,4,2.249039622327557e-16
ps3,1e-4,4,9.122002378609682e-13
ps3,1e-4,4,1.686943452877859e-08
ps3,1e-4,4,5.530262633133029e-13
ps3,1e-4,4,4.411575913314335e-10
ps3,1e-4,4,6.285342052920734e-13
ps3,1e-4,4,6.309918911105875e-09
ps3,1e-4,4,5.409749469769289e-09
ps3,1e-4,4,8.049725155188736e-13
ps3,1e-4,4,3.546283049610414e-10
ps3,1e-4,4,2.086796748810942e-13
ps3,1e-4,4,8.297416079369239e-14
ps3,1e-4,4,3.923868589632540e-07
ps3,1e-4,4,1.357291773628823e-13
ps3,1e-4,4,5.873785573024357e-15
ps3,1e-4,4,5.902718837743484e-13
ps3,1e-4,4,1.998061879976423e-06
ps3,1e-4,4,5.348825011505145e-13
ps3,1e-4,4,6.472028769908691e-10
ps3,1e-4,1,1.457600119363136e-09
ps3,1e-4,4,7.727686174031388e-14
ps3,1e-4,4,8.791253087216300e-09
ps3,1e-4,4,8.640821136120529e-09
ps3,1e-4,4,3.642296944263620e-09
ps3,1e-4,4,5.588042590788284e-13
ps3,1e-4,4,2.549045935469235e-13
ps3,1e-4,4,7.064326433049242e-12
ps3,1e-4,4,1.261168140635072e-09
ps3,1e-4,4,2.286549504670412e-12
ps3,1e-4,4,4.093453840826982e-11
ps3,1e-4,4,2.942765754530277e-11
ps3,1e-4,4,7.087003913338597e-09
ps3,1e-4,4,1.272601938376695e-10
ps3,1e-4,4,7.406889849058900e-11
ps3,1e-4,4,1.208420549151074e-16
ps3,1e-4,4,5.440505584916196e-09
ps3,1e-4,4,3.127804676704028e-11
ps3,1e-4,4,1.210261515855519e-11
ps3,1e-4,4,6.484241729589821e-13
ps3,1e-4,4,8.597318517716442e-12
ps3,1e-4,4,8.109912162027130e-11
ps3,1e-4,4,1.260475452604460e-10
ps3,1e-4,4,5.415152249937611e-10
ps3,1e-4,4,8.524244401979829e-13
ps3,1e-4,4,2.135691874483331e-11
ps3,1e-4,4,1.231129463928004e-05
ps3,1e-4,4,1.941686474761153e-09
ps3,1e-4,4,3.908850618089055e-12
ps3,1e-4,4,1.059985080191597e-14
ps3,1e-4,4,5.009037482867677e-12
ps3,1e-4,4,9.755951104889813e-12
ps3,1e-4,4,4.488247658704404e-12
ps3,1e-4,4,3.806817235185017e-13
ps3,1e-4,4,7.279321008684254e-14
ps3,1e-4,4,1.649757145433024e-13
